,name,platform_id,url,total_review_count,address,id,image_url,lat,lng,zabiha_name,zabiha_lat,zabiha_lng,zabiha_distance,zabiha_similarity,mfoodies_name,mfoodies_lat,mfoodies_lng,mfoodies_distance,mfoodies_similarity,halal,note_1,note_2
2794,Rafiqi's Delicious Food,cDm5x4hKe-U0eA4TRUIw2w,https://www.yelp.com/biz/rafiqis-delicious-food-new-york-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,11,"{""49th St & 3rd Ave"",""New York, NY 10017""}",11547,https://s3-media4.fl.yelpcdn.com/bphoto/VurQd7lD8bNDH5B0qWO1ig/o.jpg,40.7552,-73.97123,Bukhara Grill,40.755124,-73.970631,0.051157112,0.166666667,Falafel Tarboosh,40.7545719,-73.9716869,0.079743042,0.358974359,FALSE,This�Halal�truck spot is GREAT!!,
2804,Milk Bar East Village,RcqZmRj3mWiimohFnNA4Nw,https://www.yelp.com/biz/milk-bar-east-village-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3339,"{""251 E 13th St"",""New York, NY 10003""}",12475,https://s3-media1.fl.yelpcdn.com/bphoto/Yxrtuua5TZfU9uqa0wPQyA/o.jpg,40.73188939,-73.98573886,Love Mama,40.7303859,-73.9860613,0.169373779,0.2,PAPA KEBAB,40.73234998,-73.98493968,0.084602016,0.129032258,FALSE,"Would you pay $7 for a mediocre soft serve ice cream, or should you bring that money to get a�Halal�Guys combo plate?",
2812,Momo Crave,viPKFWURtx09AVOa6iiKSg,https://www.yelp.com/biz/momo-crave-woodside?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,119,"{""3807 69th St"",""Woodside, NY 11377""}",15604,https://s3-media2.fl.yelpcdn.com/bphoto/bE9lLsPrAltdbxFA9RD28w/o.jpg,40.7468991,-73.8962601,Tawa Food,40.7475607,-73.893948,0.208203528,0.210526316,Affy's Premium Grill,40.764918,-73.9551707,5.351283196,0.2,TRUE,We asked if the meat was�Halal�and it is.,
2813,Spice Kitchen,L9n68f-cdk7RMQvRJvC6bA,https://www.yelp.com/biz/spice-kitchen-maspeth?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188,"{""71-04 Grand Ave"",""Maspeth, NY 11378""}",15611,https://s3-media3.fl.yelpcdn.com/bphoto/Mx3PmHmcJlM9jB6H8WcyJw/o.jpg,40.72766,-73.89191,Halal Kitchen (II),40.72779,-73.891674,0.024585362,0.516129032,Affy's Premium Grill,40.764918,-73.9551707,6.750121037,0.181818182,TRUE,,
2814,Food Time Halal,HQVM972eVta9ufVz7uh_eg,https://www.yelp.com/biz/food-time-halal-elmhurst?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4,"{""Broadway & Baxter Ave"",""Elmhurst, NY 11373""}",15690,https://s3-media2.fl.yelpcdn.com/bphoto/Nyk9JKN64-R65koNuHzchw/o.jpg,40.7440058,-73.8851412,Upi Jaya,40.743224,-73.8886552,0.308538566,0.260869565,Affy's Premium Grill,40.764918,-73.9551707,6.34049611,0.342857143,TRUE,In name,
2835,Middle Eastern Food Cart,DtiZhGl0gRqnCjY9_LSf4g,https://www.yelp.com/biz/middle-eastern-food-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4,"{""139th St Amsterdam Ave"",""New York, NY 10031""}",14376,https://s3-media2.fl.yelpcdn.com/bphoto/f-NFE-Sbf6FP8zbelYgCNw/o.jpg,40.821504,-73.950394,Queen Sheeba,40.8208081,-73.9447675,0.479735886,0.277777778,Awang Kitchen,40.8246131,-73.9512472,0.353091767,0.162162162,FALSE,"If all my other food options suck, this�Halal�cart never fails.",
2836,La Grande International Buffet & Grill,xZ3VuupSlqg9gd97opdlTQ,https://www.yelp.com/biz/la-grande-international-buffet-and-grill-fairview?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,88,"{""127 Bergen Blvd"",""Fairview, NJ 07022""}",14377,https://s3-media4.fl.yelpcdn.com/bphoto/ghYbTp-ICF2SpBPEKjuC9g/o.jpg,40.81567313,-74.00271828,Hooda's Halal Food,40.8073056,-73.9642983,3.364609424,0.214285714,Pepo��_��_��_s Pizza,40.8073056,-73.9642983,3.364609424,0.04,TRUE,"Also, the meat here is�halal�so it's of a better quality than what you normally see in buffets.",
2841,Super Halal Meat Depot,3_77kNYJz1KfsUBHtM8HcQ,https://www.yelp.com/biz/super-halal-meat-depot-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,5,"{""43-37 Main St"",""New York, NY 11355""}",16596,https://s3-media2.fl.yelpcdn.com/bphoto/Q5LbvXU-WNb3_wcpYQ0qzQ/o.jpg,40.75164,-73.8259,Shahi Deggi Grill,40.7516022,-73.8258594,0.005418415,0.256410256,Asian Taste 86 Halal Food,40.8018929,-73.9344242,10.7111791,0.382978723,TRUE,In name,
2853,Punda Tibetan Restaurant,KJNXC2NtxRPeu_nkk1PC4A,https://www.yelp.com/biz/punda-tibetan-restaurant-sunnyside-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,69,"{""3935 47th Ave"",""Sunnyside, NY 11104""}",14280,https://s3-media1.fl.yelpcdn.com/bphoto/A5ah7baAefpOZKK-OLjlxw/o.jpg,40.74209,-73.92516,Punda,40.742101,-73.925166,0.001322732,0.344827586,Affy's Premium Grill,40.764918,-73.9551707,3.582385486,0.181818182,TRUE,They serve�halal�meat,
2859,Himalayan Yak,3C6c_zqRz_U2AyeN_7LTsg,https://www.yelp.com/biz/himalayan-yak-jackson-heights?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,623,"{""72-20 Roosevelt Ave"",""Jackson Heights, NY 11372""}",14463,https://s3-media2.fl.yelpcdn.com/bphoto/M926O3hvHNAKTdN_P8Wc6w/o.jpg,40.74647,-73.89275,Sammy's Halal,40.7471,-73.8924,0.076004815,0.307692308,Affy's Premium Grill,40.764918,-73.9551707,5.643704625,0.181818182,FALSE,As far as�Halal�items only chicken on the menu is�halal(confirmed by the owner Jimmy).,
2860,Potala Restaurant,22oLtXuFsvbJnMlqtuC0fA,https://www.yelp.com/biz/potala-restaurant-jackson-heights?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,35,"{""37-65 74th St"",""Jackson Heights, NY 11372""}",14466,https://s3-media3.fl.yelpcdn.com/bphoto/m-4EVdlR2rUkpMJY4wDetA/o.jpg,40.747196,-73.891186,Merit Kabab,40.7471137,-73.8912256,0.009740276,0.214285714,Affy's Premium Grill,40.764918,-73.9551707,5.738381088,0.108108108,TRUE,She confirmed that everything is�halal.,
2870,Kennedy Chicken,AifNI-rJR9zhFid2SIC80A,https://www.yelp.com/biz/kennedy-chicken-college-point?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,29,"{""18-50 College Point Blvd"",""College Point, NY 11356""}",12330,https://s3-media3.fl.yelpcdn.com/bphoto/wmLEM7a-krl5Y-kxRTq8-g/o.jpg,40.7818165,-73.8460644,Angelina's Panini Bar,40.7711746,-73.8685565,2.23320252,0.222222222,Asian Taste 86 Halal Food,40.8018929,-73.9344242,7.766274878,0.1,FALSE,Chicken over rice is great- better than most popular�halal�carts.,
2874,Kennedy Fried Chicken,u1rtE-FomZXg9vuOVqTCjQ,https://www.yelp.com/biz/kennedy-fried-chicken-flushing-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,44,"{""136-04 Northern Blvd"",""Flushing, NY 11354""}",12343,https://s3-media1.fl.yelpcdn.com/bphoto/7xAQEQOjJG13f3BidhD5kw/o.jpg,40.762942,-73.831544,Zaytoun,40.7471947,-73.8837387,4.732281543,0.071428571,Affy's Premium Grill,40.764918,-73.9551707,10.41412501,0.195121951,TRUE,Delicious�Halal�fried chicken.,
2877,Kennedy Chicken Pizza & Kabab,WIuasDJDe_I7cey5o4HOeA,https://www.yelp.com/biz/kennedy-chicken-pizza-and-kabab-jackson-heights?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,40,"{""89-21 Northern Blvd"",""Jackson Heights, NY 11372""}",12388,https://s3-media4.fl.yelpcdn.com/bphoto/vA5mTxxPye31vPNYSpv3oQ/o.jpg,40.7563792,-73.8781152,Zaytoun,40.7471947,-73.8837387,1.125779771,0.055555556,Affy's Premium Grill,40.764918,-73.9551707,6.558999722,0.204081633,TRUE,�They are�halal�and their menu has a wide variety of foods,
2880,Yummy Fried Chicken & Pizza,qz40X63dmB5MpP1gwZRS9g,https://www.yelp.com/biz/yummy-fried-chicken-and-pizza-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3,"{""82-8 37th Ave"",""New York, NY 11372""}",12396,https://s3-media3.fl.yelpcdn.com/bphoto/jXSuwD5sDAFh4cdVXNQm5Q/o.jpg,40.754718,-73.8541218,Halal Food/BBQ Chicken,40.7558767,-73.8326032,1.817099643,0.448979592,Asian Taste 86 Halal Food,40.8018929,-73.9344242,8.557769697,0.115384615,TRUE,�Also the fact that they are�halal�makes it a bigger plus to get food from there.,
2888,Bred's Nashville Hot Chicken,OKgulzI-O0foaIiNW-0S1w,https://www.yelp.com/biz/breds-nashville-hot-chicken-anaheim?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,33,"{""Anaheim, CA 92805""}",15758,https://s3-media2.fl.yelpcdn.com/bphoto/x5YK7dwb4BxS2V4zo1PJaQ/o.jpg,33.825923,-117.9868366,Papa's Halal Chicken,40.6252772,-74.1484573,3913.003084,0.583333333,Al Masry,40.7040908,-74.0131726,3923.906245,0.166666667,TRUE,"They were moist, delicious, and well-spiced, and I loved that it was�halal�on top of it all.",
2889,Ribs N Kabobs,he772ErNck0gN9zY4dl2FA,https://www.yelp.com/biz/ribs-n-kabobs-artesia-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,195,"{""18925 Norwalk Blvd"",""Artesia, CA 90701""}",15759,https://s3-media2.fl.yelpcdn.com/bphoto/xaCgg6RCpKMAFrpfDIjPwA/o.jpg,33.8595711,-118.0725136,Papa's Halal Chicken,40.6252772,-74.1484573,3918.690001,0.181818182,Al Masry,40.7040908,-74.0131726,3929.576145,0.095238095,TRUE,Thank you serving�halal�ribs and kebabs.,
2890,YoYo Burgers and Chicken,sU_QR4A9IS5jRxS8pb4TYw,https://www.yelp.com/biz/yoyo-burgers-and-chicken-anaheim-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,185,"{""510 N Brookhurst St"",""Unit 103"",""Anaheim, CA 92801""}",15760,https://s3-media1.fl.yelpcdn.com/bphoto/gnJ1ASz-kjD6g3x15SArQg/o.jpg,33.838385,-117.9583833,Papa's Halal Chicken,40.6252772,-74.1484573,3910.037941,0.5,Al Masry,40.7040908,-74.0131726,3920.940632,0.125,TRUE,It's also�halal�:),
2892,Crepes Maison,N5WC-iBpKB2O_73EvRT0UA,https://www.yelp.com/biz/crepes-maison-cypress?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,484,"{""9952 Valley View St"",""Cypress, CA 90630""}",15762,https://s3-media4.fl.yelpcdn.com/bphoto/as3Exi-D2xf6x5KZqO3iHw/o.jpg,33.81776,-118.027816,Papa's Halal Chicken,40.6252772,-74.1484573,3916.828109,0.363636364,Al Masry,40.7040908,-74.0131726,3927.72941,0.380952381,TRUE,If you have ever been to�halal�guys you will enjoy this much more !,
2897,WOW Halal food,eMsoC9GKOuQEPM3NPUUU_Q,https://www.yelp.com/biz/wow-halal-food-valley-stream?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4,"{""2030 Linden Blvd"",""Valley Stream, NY 11003""}",12428,https://s3-media3.fl.yelpcdn.com/bphoto/zd7TE9oGhCPpaBsc7xFKdA/o.jpg,40.6890493,-73.7195593,Our Village Roti Shop,40.715845,-73.747413,3.793520396,0.4,Affy's Premium Grill,40.764918,-73.9551707,21.57213024,0.176470588,TRUE,Next will have to try a crepe,
2898,Chicky��_��_��_s,fLsXOkjewq5BqQbuUPYC9g,https://www.yelp.com/biz/chicky-s-bellerose?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,66,"{""248-43 Jericho Tpke"",""Bellerose, NY 11426""}",12430,https://s3-media2.fl.yelpcdn.com/bphoto/kJ4VPxnpZIS_elQw_s591Q/o.jpg,40.7267,-73.71668,Hamza & Medina Halal Food,40.7364947,-73.713286,1.126041496,0.060606061,Asian Taste 86 Halal Food,40.8018929,-73.9344242,20.15437497,0.121212121,TRUE,First off its Zahiba�Halal�as well as Hormone free which makes this so outstanding.,
2899,The Halal Bros of NY,76U221_Vj7VyIE13ghT2ag,https://www.yelp.com/biz/the-halal-bros-of-ny-bellerose?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,215,"{""24601 Jericho Tnpk"",""Bellerose, NY 11426""}",12431,https://s3-media1.fl.yelpcdn.com/bphoto/-t9YIO5AoNB-LBEBwSVzVA/o.jpg,40.7251211,-73.7219918,Hamza & Medina Halal Food,40.7364947,-73.713286,1.462036413,0.444444444,Asian Taste 86 Halal Food,40.8018929,-73.9344242,19.82336451,0.488888889,TRUE,In name,
2900,LI's Halal Food,46S5JQbOQWCOfwdF2YFQPQ,https://www.yelp.com/biz/lis-halal-food-elmont?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,14,"{""2060 Linden Blvd"",""Elmont, NY 11003""}",12432,https://s3-media1.fl.yelpcdn.com/bphoto/Dbkty6etT8uUm5LeEar7eQ/o.jpg,40.68909,-73.71988,Our Village Roti Shop,40.715845,-73.747413,3.773277567,0.333333333,Affy's Premium Grill,40.764918,-73.9551707,21.54548372,0.285714286,TRUE,In name,
2901,Wok & Grill,z4RiUzzM-gC8J0Wyxjtp5w,https://www.yelp.com/biz/wok-and-grill-elmont?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,10,"{""739 Elmont Rd"",""Elmont, NY 11003""}",12434,https://s3-media2.fl.yelpcdn.com/bphoto/TqJSBMCozmDEAw_Ar_locw/o.jpg,40.69199096,-73.71944491,Our Village Roti Shop,40.715845,-73.747413,3.54876267,0.25,Affy's Premium Grill,40.764918,-73.9551707,21.45484317,0.451612903,TRUE,"It is authentic Shariah complaint, Zabiha�halal�food",
2921,Marmar,#NAME?,https://www.yelp.com/biz/marmar-staten-island?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,186,"{""370 Forest Ave"",""Staten Island, NY 10301""}",12461,https://s3-media1.fl.yelpcdn.com/bphoto/ljIzb_Min9CXjlAArYL9zA/o.jpg,40.63092,-74.10174,New Asha,40.6342969,-74.0854346,1.42626216,0.142857143,Al Masry,40.7040908,-74.0131726,11.04527003,0.428571429,TRUE,vegetarian friendly and�Halal�options too,
2922,Los Tacos No.1,jnEv25Y2DosTq2sNnvmC9g,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2959,"{""75 9th Ave"",""New York, NY 10011""}",14473,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,40.7425547,-74.0060838,Great Sphinx Halal Food,40.7420687,-74.0043379,0.156700352,0.108108108,Aroma Indian Cuisine,40.7419003,-74.0006443,0.464003963,0.117647059,FALSE,"After trying their steak quesadilla, and spicy pork taco, I cannot go back. I also tried other taco places after this experience, but those all taste like�halal�food. �",
2930,Kabab Crush,GJMEgdKmkpEk40nv7bg9Kg,https://www.yelp.com/biz/kabab-crush-artesia-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1120,"{""18300 Gridley Rd"",""Artesia, CA 90701""}",15767,https://s3-media3.fl.yelpcdn.com/bphoto/JL1GeZDyFclFVMQuFXGwhQ/o.jpg,33.86524823,-118.0906404,Papa's Halal Chicken,40.6252772,-74.1484573,3919.958956,0.322580645,Al Masry,40.7040908,-74.0131726,3930.841873,0.210526316,FALSE,"Decent ambience, food taste good...CHICKEN ISNT�HALAL... ONLY BEEF AND LAMB ARE.",
2931,Trio Grill,p0duvIRS8UhXNUPcw5Gh5A,https://www.yelp.com/biz/trio-grill-anaheim?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,153,"{""221 S Magnolia Ave"",""Ste D"",""Anaheim, CA 92804""}",15768,https://s3-media4.fl.yelpcdn.com/bphoto/0wFqHUt9w69BvN6biRmeUw/o.jpg,33.82908,-117.97639,Papa's Halal Chicken,40.6252772,-74.1484573,3911.979,0.066666667,Al Masry,40.7040908,-74.0131726,3922.882356,0.111111111,TRUE,�All the food served here is�halal.,
2933,Bismillah Halal Tandoori,eLb4CPJ8eiOQe9BJKbZmdQ,https://www.yelp.com/biz/bismillah-halal-tandoori-buena-park-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,151,"{""8901 Knott Ave"",""Buena Park, CA 90620""}",15770,https://s3-media2.fl.yelpcdn.com/bphoto/NRgqmO3yNngv6PMukdoRwA/o.jpg,33.83279,-118.01204,Papa's Halal Chicken,40.6252772,-74.1484573,3914.813903,0.409090909,Al Masry,40.7040908,-74.0131726,3925.712843,0.25,TRUE,In name,
2934,Zankou Chicken,mpUUh-dak8d5hvRgjPVkFg,https://www.yelp.com/biz/zankou-chicken-anaheim?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1857,"{""2424 W Ball Rd"",""Anaheim, CA 92804""}",15771,https://s3-media2.fl.yelpcdn.com/bphoto/B83Kb7norF1w7sllyT2Z7A/o.jpg,33.8172,-117.96904,Papa's Halal Chicken,40.6252772,-74.1484573,3911.901019,0.529411765,Al Masry,40.7040908,-74.0131726,3922.808162,0.090909091,TRUE,Their meat is�halal�certified.�,
2940,Al Tannour Mediterranean Cusine,1avUwGw3_nPdesXlnRs0PQ,https://www.yelp.com/biz/al-tannour-mediterranean-cusine-anaheim?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,240,"{""2947 W Ball Rd"",""Anaheim, CA 92804""}",15777,https://s3-media3.fl.yelpcdn.com/bphoto/eZEH3OUT4ChQDj2zVp3Egg/o.jpg,33.8175849,-117.9915544,Papa's Halal Chicken,40.6252772,-74.1484573,3913.780616,0.117647059,Al Masry,40.7040908,-74.0131726,3924.685477,0.256410256,TRUE,Little bit on the expensive side for two people but portion is good and it's�halal.,
2948,Tikka Indian Grill,OxQ1lGq3uzl8_fgW67rXdQ,https://www.yelp.com/biz/tikka-indian-grill-kew-gardens-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,223,"{""119-30 Metropolitan Ave"",""Kew Gardens, NY 11415""}",12555,https://s3-media1.fl.yelpcdn.com/bphoto/luf3U1pUxBQTHPqyxwSqqQ/o.jpg,40.7058236,-73.8311437,Khan Halal Food,40.6998333,-73.8310458,0.666142092,0.303030303,Affy's Premium Grill,40.764918,-73.9551707,12.34425483,0.368421053,TRUE,And it's�halal�as well.�,
2950,Xhale,ttaDdemnVBVo6UiFB8BfLQ,https://www.yelp.com/biz/xhale-forest-hills?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,124,"{""70-11 Austin St"",""Forest Hills, NY 11375""}",12607,https://s3-media4.fl.yelpcdn.com/bphoto/HAqorEtHm_3aLxR7cPBmKw/o.jpg,40.72096338,-73.84631306,Munch,40.7208839,-73.8461877,0.013773352,0.2,Affy's Premium Grill,40.764918,-73.9551707,10.39194592,0.08,TRUE,The spot is strictly�Halal�(which is a plus) so it doesnt serve alcohol.,
2958,Saffron Grill,SWg2BfYXDCoPkGQMDZJNjA,https://www.yelp.com/biz/saffron-grill-baltimore?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,50,"{""616 S Broadway"",""Baltimore, MD 21231""}",14658,https://s3-media2.fl.yelpcdn.com/bphoto/CnLIpDG60mx3J0CgLuSM6Q/o.jpg,39.28379308,-76.59343011,Bistro Grill,40.5425821,-74.1453515,251.3526443,0.64,Al Masry,40.7040908,-74.0131726,270.6393846,0.19047619,TRUE,It severs�Halal�food.,
2959,Legends Halal Grill,Xo1ZNyJvfk44ZBGK_IwMqw,https://www.yelp.com/biz/legends-halal-grill-baltimore-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12,"{""1736 North Rolling Rd"",""Baltimore, MD 21244""}",14659,https://s3-media1.fl.yelpcdn.com/bphoto/HioULn2Jr3jHanIFJztOuw/o.jpg,39.3086407,-76.7539961,Bistro Grill,40.5425821,-74.1453515,261.3411822,0.451612903,Al Masry,40.7040908,-74.0131726,280.2845076,0.222222222,TRUE,In name,
2960,Burgers 360,00AIjhQadHmOmBvCJun72w,https://www.yelp.com/biz/burgers-360-middle-river?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,32,"{""132 Carroll Island Rd"",""Middle River, MD 21220""}",14660,https://s3-media3.fl.yelpcdn.com/bphoto/hEbZlpHdeQ8wV7EI878KUQ/o.jpg,39.335774,-76.400388,Bistro Grill,40.5425821,-74.1453515,234.4423315,0.260869565,Al Masry,40.7040908,-74.0131726,253.9005359,0.105263158,TRUE,Great place to have�halal�burgers in Baltimore Whitemarsh Middle River Nottingham area.,
2966,Maiwand Kabob,ANpLFMRFi5QcLfgpZn2jSg,https://www.yelp.com/biz/maiwand-kabob-baltimore?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,290,"{""40 S St"",""Baltimore, MD 21202""}",14666,https://s3-media2.fl.yelpcdn.com/bphoto/TQQYm_uu5BMw1b4qTu5nRw/o.jpg,39.288145,-76.611016,Bistro Grill,40.5425821,-74.1453515,252.3263053,0.16,Al Masry,40.7040908,-74.0131726,271.5706556,0.19047619,TRUE,"vIF YOU ARE VISITING AND LOOKING FOR AN OUTSTANDING HALAL MEAL, YOU MUST GO HERE.",
2969,The Kabul,TMOqNF_APKrVbykUm0YHaA,https://www.yelp.com/biz/the-kabul-baltimore?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,165,"{""55 Market Pl"",""Ste 5505"",""Baltimore, MD 21202""}",14669,https://s3-media2.fl.yelpcdn.com/bphoto/s-eDBAd3ypCRos9xJXpIYw/o.jpg,39.28833,-76.60612,Bistro Grill,40.5425821,-74.1453515,251.9668893,0.19047619,Al Masry,40.7040908,-74.0131726,271.2188255,0.235294118,TRUE,"The food is also�Halal, if that's your thing.",
2972,Pyramid Halal Cart,roMS9M2Akxx6hVdae2JObA,https://www.yelp.com/biz/pyramid-halal-cart-brooklyn-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4,"{""86T H St Bay Pkwy"",""Brooklyn, NY 11214""}",12639,,40.60735301,-74.00282527,Khan's Gyro & Fried Chicken,40.6018939,-74.0023359,0.608429814,0.266666667,Kabul Kabob House,40.703428,-74.011081,10.70572731,0.171428571,TRUE,In name,
2974,La Pera Bros,mgKiaYgTdxK_nqix4WAyOA,https://www.yelp.com/biz/la-pera-bros-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,8,"{""1373 61st St"",""Brooklyn, NY 11219""}",12644,https://s3-media2.fl.yelpcdn.com/bphoto/Ys4auPZggv5XwO4AG2nr6Q/o.jpg,40.6274242,-73.9975196,Halal Xpress,40.6130525,-73.9968338,1.599108051,0.333333333,Kabul Kabob House,40.703428,-74.011081,8.52829112,0.206896552,TRUE,"Your Preference whether�Halal, kosher or etc. I would recommend to everyone family has been customers for over 20 years!",
